"Image","Name","Price","Discount","Rating"
"https://images.meesho.com/images/products/60413137/uimjr_512.jpg","Mixcult Women High Low Black Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413140/73xpt_512.jpg","Mixcult Women Maxi Dark Blue Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413141/ywa2l_512.jpg","Mixcult Women High Low Blue Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60406714/jbdke_512.jpg","Pretty American Crepe Floor Length Printed Gowns","₹559","15%","NULL"
"https://images.meesho.com/images/products/60412529/uyany_512.jpg","Women’s Fit & Flare Dress","₹217","30%","3.8"
"https://images.meesho.com/images/products/60413143/pj0hb_512.jpg","Mixcult Women Maxi Green Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413146/sv6pe_512.jpg","Mixcult Women Fit and Flare Pink Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60408648/sumrs_512.jpg","Women's Dress","₹467","18%","4.2"
"https://images.meesho.com/images/products/60412242/ku4w3_512.jpg","Fancy Graceful Women Dresses","₹303","25%","4.0"
"https://images.meesho.com/images/products/60413185/rqfjd_512.jpg","Mixcult Women Maxi Red Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60413150/hphiz_512.jpg","Mixcult Women Maxi Black Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/51836046/jpw4h_512.jpg","Women A-line,Fit and Flare Sleeveless Dress","₹186","30%","NULL"
"https://images.meesho.com/images/products/48858326/puuzy_512.jpg","Stylish Ravishing Women Dresses","₹182","30%","NULL"
"https://images.meesho.com/images/products/60387464/tzh18_512.jpg","Classic Fashionista Women Dresses","₹417","19%","NULL"
"https://images.meesho.com/images/products/60391897/skjth_512.jpg","CLUBBORN PISTA NEWSPAPER MIDI DRESS","₹327","23%","3.6"
"https://images.meesho.com/images/products/48392036/2u57x_512.jpg","Fancy Sensational Women Dresses","₹248","29%","NULL"
"https://images.meesho.com/images/products/60395238/fyzir_512.jpg","Pretty Sensational and Trendy Women Dresses (TFH)","₹378","21%","3.9"
"https://images.meesho.com/images/products/60413163/una11_512.jpg","Mixcult Women High Low Dark Blue Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60397093/4u8zt_512.jpg","Women Dress","₹308","25%","3.4"
"https://images.meesho.com/images/products/60391901/aaomo_512.jpg","CLUBBORN LIGHT BLUE NEWSPAPER MIDI DRESS","₹327","23%","3.6"
"https://images.meesho.com/images/products/60415909/zajxu_512.jpg","Dresses","₹367","21%","NULL"
"https://images.meesho.com/images/products/51422998/eiesk_512.jpg","Fancy Retro Women Dresses","₹318","24%","NULL"
"https://images.meesho.com/images/products/60390661/dpr2o_512.jpg","GTR VELVET FANCY DRESS","₹387","21%","3.9"
"https://images.meesho.com/images/products/60391290/aryok_512.jpg","CLUBBORN NAVY BLUE POLKA KNOT DRESS","₹363","22%","3.6"
"https://images.meesho.com/images/products/60392555/ez1ry_512.jpg","Dresses","₹418","19%","4.0"
"https://images.meesho.com/images/products/60413149/c2ccj_512.jpg","Mixcult Women Fit and Flare Orange Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60397725/cvze0_512.jpg","TWO PCS SET","₹343","23%","3.9"
"https://images.meesho.com/images/products/60385246/6lapz_512.jpg","ANUJA WOMENS LONG SHIRT DRESS WITH LACE DETAIL","₹859","10%","NULL"
"https://images.meesho.com/images/products/60384832/lo2mj_512.jpg","LONG DRESS","₹330","23%","NULL"
"https://images.meesho.com/images/products/60397520/iox4d_512.jpg","Trendy woolen dresses for Women","₹1458","6%","3.9"
"https://images.meesho.com/images/products/60413152/vdksj_512.jpg","Mixcult Women A-line Pink Dress","₹309","24%","4.1"
"https://images.meesho.com/images/products/60374819/471fi_512.jpg","Pe2_MAHROON DRESS","₹967","9%","3.7"
"https://images.meesho.com/images/products/60393081/hpp1k_512.jpg","Fit and Flare Dress","₹396","20%","3.9"
"https://images.meesho.com/images/products/60374829/if4oy_512.jpg","Eastkrest Khadi Long Dress","₹489","17%","NULL"
"https://images.meesho.com/images/products/60377285/prffo_512.jpg","Rayon Dresses","₹374","21%","4.4"
"https://images.meesho.com/images/products/60374636/6jgcw_512.jpg","EastKrest Stylish Long Dress","₹401","20%","NULL"
"https://images.meesho.com/images/products/60373462/oi8br_512.jpg","Dresses","₹230","30%","NULL"
"https://images.meesho.com/images/products/60372070/izl0p_512.jpg","KP Stylish Dress","₹299","25%","3.5"
"https://images.meesho.com/images/products/60364217/6dutg_512.jpg","Moon RicaNude Pink T-Neck Bodycon Dress","₹1099","8%","NULL"
"https://images.meesho.com/images/products/60390752/hcto8_512.jpg","Trendt Westerrn Top","₹373","21%","3.7"
"https://images.meesho.com/images/products/60372842/ntnrh_512.jpg","Eastkrest Fashionable long dress","₹577","15%","NULL"
"https://images.meesho.com/images/products/60371598/0tz1z_512.jpg","Stylo Readymade Partywear dress","₹489","17%","NULL"
"https://images.meesho.com/images/products/60368641/1xclq_512.jpg","Pretty Fashionista Women Dresses","₹307","25%","NULL"
"https://images.meesho.com/images/products/60371662/csj8k_512.jpg","NAIYRA FROCK","₹182","30%","4.0"
"https://images.meesho.com/images/products/60385250/ubtlv_512.jpg","ANUJA WOMENS LAYERED DRESS WITH BUTTONS","₹859","10%","NULL"
"https://images.meesho.com/images/products/60386901/ihe4g_512.jpg","Urbane Fashionable Women Dresses","₹467","18%","3.8"
"https://images.meesho.com/images/products/60385258/l5mxt_512.jpg","ANUJA WOMENS LAYERED FRILL NECK DRESS","₹1095","8%","NULL"
"https://images.meesho.com/images/products/60395211/ne9b0_512.jpg","Beautiful Bodycon Women Dress  (TFH)","₹460","18%","3.9"
"https://images.meesho.com/images/products/60385253/1ebuw_512.jpg","ANUJA WOMENS PLEATED BUST LAYERED DRESS","₹859","10%","NULL"
"https://images.meesho.com/images/products/60363595/2ma7k_512.jpg","Women’s Fit & Flare Dress","₹217","30%","3.8"
"https://images.meesho.com/images/products/60377436/nazbh_512.jpg","Pe2_BLACK DRESS","₹842","11%","3.7"
"https://images.meesho.com/images/products/60350979/imgfc_512.jpg","DHYANI DRESS","₹186","30%","3.6"
"https://images.meesho.com/images/products/60355012/lw6zu_512.jpg","Classy Fashionable Women Dresses","₹533","16%","3.6"
"https://images.meesho.com/images/products/60328624/6h6g3_512.jpg","Women's Solid Above Knee Lycra Dress","₹346","22%","3.7"
"https://images.meesho.com/images/products/60342108/tctgl_512.jpg","Ethenicb wear jacket","₹221","30%","3.3"
"https://images.meesho.com/images/products/60348172/x9eca_512.jpg","Woman Hot dye short dress","₹235","30%","4.0"
"https://images.meesho.com/images/products/60355958/ms6ms_512.jpg","Comfy Glamorous Women Dresses","₹767","12%","3.9"
"https://images.meesho.com/images/products/60341165/1lmr8_512.jpg","BEATIFUL DRESSES FOR WOMENS","₹439","19%","3.8"
"https://images.meesho.com/images/products/60320235/ou41k_512.jpg","Kiara Women White Floral Western Short Dress","₹348","22%","3.7"
"https://images.meesho.com/images/products/60346242/zgbsk_512.jpg","dress","₹161","30%","3.8"
"https://images.meesho.com/images/products/60324262/jkrrr_512.jpg","Fancy Latest Women Dresses","₹323","24%","3.8"
"https://images.meesho.com/images/products/60360390/iojmd_512.jpg","Women’s Fit & Flare Dresses","₹217","30%","3.9"
"https://images.meesho.com/images/products/60315778/17wt8_512.jpg","Jaipuri Women Cotton Printed Floral Dress Combo Pack of 90","₹467","18%","3.9"
"https://images.meesho.com/images/products/60351255/9kq66_512.jpg","RITIKA WOMEN'S STYLISH LEOPARD PRINT DRESS CASUAL SLEEVELESS, LONG STRETCHABLE FIT DRESS","₹754","12%","3.5"
"https://images.meesho.com/images/products/60354146/jluez_512.jpg","Classic Partywear Women Dresses","₹445","18%","3.6"
"https://images.meesho.com/images/products/60339197/3kq9d_512.jpg","printed white maxi creap dress","₹212","30%","3.6"
"https://images.meesho.com/images/products/60364257/tuiwo_512.jpg","Moon Rica Maroon High Neck Bodycon Dress","₹1299","7%","NULL"
"https://images.meesho.com/images/products/60292969/hh4nk_512.jpg","Tank dresses","₹142","30%","3.9"
"https://images.meesho.com/images/products/60313125/irdhd_512.jpg","Jaipuri Women Cotton Printed Floral Dress Combo Pack of 87","₹467","18%","3.8"
"https://images.meesho.com/images/products/60198450/wq7nn_512.jpg","Dresses","₹345","22%","3.5"
"https://images.meesho.com/images/products/60357951/byhci_512.jpg","Pretty Trendy Women Western dresses Ccelebration","₹323","24%","4.0"
"https://images.meesho.com/images/products/60327853/fhcqw_512.jpg","FORELEVY DRESS FOR WOMEN","₹267","27%","3.5"
"https://images.meesho.com/images/products/60327029/fwlkg_512.jpg","JAQ-1 MAROON DRESSES","₹457","18%","3.4"
"https://images.meesho.com/images/products/60323973/rqxb4_512.jpg","fency woman dress","₹364","22%","3.2"
"https://images.meesho.com/images/products/60319844/111jh_512.jpg","Spice it up Multi-Color Stripe Printed Full Sleeve Women's Full Tee Shirt Night Dresses","₹265","27%","3.6"
"https://images.meesho.com/images/products/60316297/uhvmj_512.jpg","Aawari Set of 2 Bobbin dressFor Girls and Women White & Beige","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316188/bchoe_512.jpg","Aawari Set of 2 Bobbin Dresses For Girls and Women Green & Beige","₹325","24%","3.8"
"https://images.meesho.com/images/products/60324719/fxdmy_512.jpg","STALK White Hearts Sweetheart Neck Dress","₹467","18%","3.9"
"https://images.meesho.com/images/products/60316063/dptsq_512.jpg","Dresses","₹216","30%","3.8"
"https://images.meesho.com/images/products/60322068/q9ll2_512.jpg","Women Peach-Coloured Solid Maxi Dress","₹467","18%","NULL"
"https://images.meesho.com/images/products/60323580/hkix0_512.jpg","Trendy Partywear Women Dresses","₹683","13%","3.3"
"https://images.meesho.com/images/products/60316329/rwqwk_512.jpg","Trendy Sensational Women Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60330681/t0iwz_512.jpg","White Georgette Printed Midi Dress","₹1175","8%","3.7"
"https://images.meesho.com/images/products/60316231/kzpbo_512.jpg","dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316256/fsvtc_512.jpg","Stylish Retro Women Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60320701/mqvff_512.jpg","Fancy Latest Women Dresses","₹666","13%","3.3"
"https://images.meesho.com/images/products/60316268/tbtjs_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Grey & Pink Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316272/c1tfo_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Maroon & White","₹325","24%","3.8"
"https://images.meesho.com/images/products/60331698/pqehh_512.jpg","White Georgette Printed Midi Dresses","₹1175","8%","3.6"
"https://images.meesho.com/images/products/60321374/ecgle_512.jpg","Trendy Retro Women Dresses","₹248","29%","4.0"
"https://images.meesho.com/images/products/60316280/l12xs_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Red & Pink","₹325","24%","3.8"
"https://images.meesho.com/images/products/60321209/sgzak_512.jpg","SYN_5023","₹645","13%","3.2"
"https://images.meesho.com/images/products/60316965/fmmyu_512.jpg","Stylish Sensational Women Dresses","₹253","28%","4.0"
"https://images.meesho.com/images/products/60316297/uhvmj_512.jpg","Aawari Set of 2 Bobbin dressFor Girls and Women White & Beige","₹325","24%","3.8"
"https://images.meesho.com/images/products/60325006/wouw4_512.jpg","LONG DRESS","₹618","14%","2.8"
"https://images.meesho.com/images/products/60324719/fxdmy_512.jpg","STALK White Hearts Sweetheart Neck Dress","₹467","18%","3.9"
"https://images.meesho.com/images/products/60316200/tl8v5_512.jpg","Pretty Feminine Women Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60323713/vi8vz_512.jpg","Spice it up Black & White Zebra Print Short Sleeve Scoop Neck Women's Bodycon Dress","₹222","30%","3.6"
"https://images.meesho.com/images/products/60316063/dptsq_512.jpg","Dresses","₹216","30%","3.8"
"https://images.meesho.com/images/products/60316320/s3fpm_512.jpg","Aawari Set of 2 Bobbin Dress For Girls and Women Black & Green","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316227/wrnrz_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Black & Navy Blue","₹325","24%","3.8"
"https://images.meesho.com/images/products/60333194/gg4k2_512.jpg","DRESSES","₹311","24%","NULL"
"https://images.meesho.com/images/products/60316231/kzpbo_512.jpg","dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60330467/yh1fv_512.jpg","White Georgette Printed Midi Dress","₹1175","8%","3.7"
"https://images.meesho.com/images/products/60316228/vroz5_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Pink & Navy Blue Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316248/ouq05_512.jpg","Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60324904/ubvvc_512.jpg","Pretty Glamorous Women Dresses","₹754","12%","3.3"
"https://images.meesho.com/images/products/60316268/tbtjs_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Grey & Pink Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60331698/pqehh_512.jpg","White Georgette Printed Midi Dresses","₹1175","8%","3.6"
"https://images.meesho.com/images/products/60316170/fx9rn_512.jpg","Stylish Elegant Women Dresses","₹710","12%","3.3"
"https://images.meesho.com/images/products/60321374/ecgle_512.jpg","Trendy Retro Women Dresses","₹248","29%","4.0"
"https://images.meesho.com/images/products/60335025/lpd2h_512.jpg","Vilaksh enterprises rayon printed Dresses","₹449","18%","3.4"
"https://images.meesho.com/images/products/60316293/0oo4a_512.jpg","Aawari Set of 2 Bobbin Dresses For Girls and Women Yellow & Pink","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316965/fmmyu_512.jpg","Stylish Sensational Women Dresses","₹253","28%","4.0"
"https://images.meesho.com/images/products/60313168/ic5hw_512.jpg","Jaipuri Women Cotton Printed Floral Dress Combo Pack of 34","₹467","18%","3.8"
"https://images.meesho.com/images/products/60315728/apaaz_512.jpg","Trendy Retro Women Dresses","₹517","16%","3.9"
"https://images.meesho.com/images/products/60316192/da90b_512.jpg","Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60315596/qyzdq_512.jpg","Jaipuri Women Cotton Printed Floral Dress Combo Pack of 44","₹467","18%","3.9"
"https://images.meesho.com/images/products/60316208/ot0hs_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Orange & Red dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60333341/pek16_512.jpg","stylish lycra comfortale dress","₹248","29%","4.0"
"https://images.meesho.com/images/products/60331797/ewwh8_512.jpg","tshirts for womens","₹311","24%","NULL"
"https://images.meesho.com/images/products/60316320/s3fpm_512.jpg","Aawari Set of 2 Bobbin Dress For Girls and Women Black & Green","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316220/qrr9k_512.jpg","Womens Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316216/09t4x_512.jpg","dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316227/wrnrz_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Black & Navy Blue","₹325","24%","3.8"
"https://images.meesho.com/images/products/60304942/7qtlq_512.jpg","HUF FASHION 100% COTTON PRINTED MIDDIChitrarekha Attractive Dresses","₹396","20%","NULL"
"https://images.meesho.com/images/products/60316333/pzlve_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Green & Black Dresses","₹325","24%","3.8"
"https://images.meesho.com/images/products/60324759/pgcrc_512.jpg","Mylookup Sleeveless 5 button Long dress for womens","₹222","30%","3.7"
"https://images.meesho.com/images/products/60316252/532n1_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Yellow & Spring Onion","₹325","24%","3.8"
"https://images.meesho.com/images/products/60304413/phcer_512.jpg","Pankhuri Women’s Fit & Flare Dress","₹217","30%","3.9"
"https://images.meesho.com/images/products/60325459/fibsi_512.jpg","Trendy Designer Women Dresses","₹710","12%","3.3"
"https://images.meesho.com/images/products/60313158/ds2h9_512.jpg","Women's Maxi Dress Gown Pack of 2","₹517","16%","3.8"
